,country_eng_nm,country_iso_alp2,country_nm,field,koreanwave_cn,written_year
40,Nepal,NP,네팔,한국어,한국어에 대한 관심이 지대하다. 고용허가제(EPS)를 통해 3만명이 넘는 네팔인이 한국에서 일하고 있으며  고용허가제 한국어 시험 응시 인원은 매년 사상 최고치를 경신한다(2019년 응시자 84 215명). 2013년 6월 네팔에서 최초로 열린 제1회 한국어 말하기 대회에 한국어 실력이 뛰어난 참가자들이 대거 참가한 바 있으며  2015년 3월부터 한국어능력시험(TOPIK)을 연 2회 실시하고있는데 매 회 400명 이상이 응시하고 있다. 한국어를 배우는 인원은 갈수록 증가하고 있으나  대부분 고용허가제 시험을 통과하기 위한 초급 한국어에 초점을 맞추고 있고  주재국 대학의 한국어학과 및 한국문화원은 존재하지 않는다.,2019.0
41,Nepal,NP,네팔,태권도,네팔의 태권도 수련 인구는 10만 명에 달하며 군대와 경찰학교에서는 태권도를 정규과목으로 수련하고 있다. 격년마다 열리는 대사배 태권도대회는 2019년 제9회 대회에 약 1천명이 참석하였다. 현지에 국기원 사범이 파견되어 있어 네팔 내 태권도 확산 및 전파를 위해 노력하고 있다.,2019.0
42,Nepal,NP,네팔,영화,2007년부터 대사관이 매년 한국영화제를 개최하고 있다. <왕의 남자>  <우리 생애 최고의 순간>  <내 생애 가장 아름다운 일주일>  <봄  여름  가을  겨울 그리고 봄>  <태극기 휘날리며>  <호로비츠를 위하여>  <좋은 놈  나쁜 놈  이상한 놈>  <괴물>  <과속스캔들>  <식객>  <워낭소리>  <체포왕>  <오늘>  <페이스메이커>  <도둑들>  <파파로티>  <박수건달>  <마마>  <파파>  <관상>  <내 아내의 모든 것>  <나는 살인범이다>  <미녀는괴로워>  <과속스캔들>  <리틀 포레스트>  <터널>  <암 살>  <조선명탐정 – 각시투구꽃의 비밀> 등이 상영되어 호평을 받았다.,2019.0
43,Nepal,NP,네팔,"방송(드라마,예능 등)",2004년 <겨울연가>가 네팔 굴지의 방송국 Kantipur를 통해 인기리에 방영되었으나  이후 후속작품은 방영되지 않고 있다. 한국 드라마는 일반적으로 위성채널 (아리랑TV  KBS월드)을 통해 송출되고 있으나 TV조차 없는 국민이 많아 한계가 있다. 주로 한류에 관심 있는 젊은이들은 인터넷을 통해 드라마를 접하고 있다.,2019.0
44,Nepal,NP,네팔,한식,고용허가제를 통해 한국에 다녀온 근로자가 주 고객층으로  한국인과 네팔인이 경영하는 한식당이 카트만두 시내에 10여 곳 존재한다. 현지인 대부분은 김치를 잘 알고 있으며  입맛도 비슷해 한식을 거부감 없이 즐겨먹고 있다. 한식당은 현지식당에 비해 비교적 비싼 편으로  현지인 누구나 자연스럽게 이용하기에는 한계가 있다.,2019.0
45,Nepal,NP,네팔,K-Pop,젊은 층을 중심으로 K-POP에 대한 관심이 높아지고 있으며  전국적으로 보급되고 있는 인터넷을 통해 한국의 아이돌 그룹의 음악이 확산되고 있다. 자생적으로 K-POP 동호회가 결성되어 온라인과 오프라인을 통해 활발히 활동하고 있으며 커뮤니티 회원들은 다양한 행사를 개최하며 친목을 도모하고 있다. 2019년 5월 열린 K-POP Festival 네팔 예선전 당시 약 1 000여명의 팬이 몰리는 등 한류에 대한 열정을 확인했으나  현재까지 한국 가수들의 공연은 없는 상황으로 네팔의 많은 K-POP 팬들은 빠른 시일 내 방문 공연이 성사되길 간절히 바라고 있다.,2019.0
46,Nepal,NP,네팔,뷰티,젊은이들 사이에서는 한국 드라마  뮤직비디오에 나온 패션  화장품(미용) 등에 관심이 매우 높다. 한국 스타일을 따라하려는 젊은 여성들이 늘어나고 있으며  한 국화장품에 대한 수요도 증가 추세다. 주로 인스타그램을 통해 한국 뷰티가 성행 하고 있으며  팔로워가 수천 명에 이르는 등 한국 화장품에 대한 관심이 많다.,2019.0
47,Norway,NO,노르웨이,K-Pop,유튜브 등 매체를 통해 K-Pop이 전파되고 있으며  자생적인 동호회 활동으로 한국 음악과 춤을 즐기는 노르웨이인들이 증가하고 있다. ‘KPiN(KoreanPop Culture in Norway)’이라는 동호회와 ‘K-POP Norge’라는 한국음악 팬페이지의 회원수는 각각 3천명을 초과하는 규모이며  2010년에 설립된‘Hadeland’ 포크 고등학교는 노르웨이 최초로 K-Pop 정규 강의를 개시하기도했다.,2019.0
48,Norway,NO,노르웨이,태권도,전국적으로 100여개의 태권도장이 설립되어 있으며  매년 전국 단위의 노르웨이 국왕배 태권도 대회(11월)와 대사배 북극권 태권도대회(10월)가 개최된다.,2019.0
49,Norway,NO,노르웨이,영화,오슬로에서 매년 개최되는 국제영화제(Films from the South)에서 여러 편의 한국 영화가 개막작  폐막작에 선정되고 다양한 상을 수상하고 있으며 이는노르웨이에서의 한국 영화의 인기를 잘 보여준다. 예를 들어  2016년 개막작으로 ‘아가씨’가  2017년 폐막작으로는 ‘밀정’이  2019년 개막작으로는 ‘기생충’이 상영되었다. 특히  영화 ‘기생충’은 전석이 매진되는 등 높은 인기를 끌어 관객상(Audience Award)을 수상하였다. 아울러  2019년 국제영화제에서는 공관과의 협업을 통해 박찬욱 감독이 참석하여 600여명이 참석한 영화제 개막식에서 명예상(Silver Mirror Honorary Award)을 수상하기도 하였다.,2019.0
50,New Zealand,NZ,뉴질랜드,영화,"뉴질랜드는 피터 잭슨 감독의 <반지의 제왕>  <호빗> 시리즈 등을 통해 잘 알려진 바와 같이 영화 산업이 발달한 국가이다. 특히  한-뉴 FTA협정에 시청각 공동제작이 포함되어 영화 분야는 향후 양국 간 협력 가능성이 높은 분야중 하나이다. 현지 스크린에서는 영어권 작품이 대다수를 차지하는 가운데  2018년 에는 <신과 함께: 인과 연>가 상영되기도 하였고 대사관의 후원으로 뉴질랜드 국제 단편영화제(Show Me Shorts)에 한국이 주빈국으로 초청되어 7편의 한국 단편영화가 뉴질랜드에 처음 소개되었다. 이후에도 Terror-fi Film Festival 등 영화애호가를 위한 영화제에서도 꾸준히 한국영화가 소개되고 있다. 2018년 Terror-fi Film Festival에서는 <독전>  2019년에는 <극한직업>이 상영되었다. 
또한 ‘뉴질랜드 국제영화제(NZIFF)’  대사관과 오클랜드 분관에서 주최하는 한국영화제 등을 통해서도 한국 영화를 대중들에게 꾸준히 알리는 노력들이 이 루어지고 있다. 2012~16년 영화제에서는 <광해>  <최종병기 활>  <도둑들>  <명량>  <인천상륙작전> 등이 상영되었고  2017년에는 <옥자> 특별 상영 행사 가 개최되어 한국 영화의 우수성을 널리 알리는 계기가 되었다. 2018년의 경우 <독전>  <아이캔 스피크>  <국가대표 2>  <뷰티인사이드>  <끝까지 간다>  <미쓰 와이프>  <조선명탐정> 등이 상영되었다. 2019년에는 다양한 장르와 다채로운 소재로 엄선된 한국영화 <기생충>  <형>  <증인>  <관상>  <스윙키즈> 등을 소개 하여 한국 영화의 위상과 가치를 알렸다.",2019.0
51,New Zealand,NZ,뉴질랜드,K-Pop,뉴질랜드에는 최대 도시이자 교민 2만 여명이 거주하는 오클랜드를 중심으로 K-Pop 팬이 형성되어 있다. 2015년 5월 오클랜드에서 개최된 JYP 뉴질랜드 오디션에서는 수백 명이 참가한 것으로 알려졌으며  대학생 등 청년층을 중심으로 회원 수 100여명 규모의 K-Pop 동호회도 운영되고 있다. 대사관은 2012년 부터 매년 K-Pop World Festival 뉴질랜드 지역예선 대회를 개최하고 있다.,2019.0
52,New Zealand,NZ,뉴질랜드,한식,한식이 최근 현지인들에게도 알려지면서 오클랜드  웰링턴  크라이스트처치 등 주요 도시에는 한식당이 다수 운영되고 있다. 대사관은 2011년부터 2014년 까지 ‘Korean Food Festival’을 개최한 데 이어  2015년부터 2019년에는 웰링턴에서 개최되는 ‘K-Culture Festival: Experience Korea’라는 한국 문화 종합행사를 통해 한식을 홍보해 오고 있다.,2019.0
53,New Zealand,NZ,뉴질랜드,한국어,한류가 보급되면서 한국어에 대한 관심도 조금씩 높아지고 있다. 오클랜드 소재 뉴질랜드한국교육원과 오클랜드대학 등에서는 현지 성인 및 대학생을 대상으 로 한국어 강의가 개설되어 있으며 지역별 17개 한글학교들에서는 재외동포 자녀들을 위한 한국어 및 한국역사・문화 교육이 활발히 이루어지고 있다. 한국어 를 제2 외국어로 채택하여 가르치고 있는 현지 초・중・고교는 2015년 23개교 (총 1 971명)에서 2019년 38개교(총3 961명)로 꾸준히 증가하는 추세이다. 웰링턴 소재 빅토리아 대학교 평생교육원에서도 현지인들을 대상으로 하는 한국어 강의가 매 학기 진행되고 있다.,2019.0
54,New Zealand,NZ,뉴질랜드,드라마,뉴질랜드에서는 Stratos &Triangle TV(現 SKY 위성방송 채널 Face TV)에서 2009년  2010년 2차례 <대장금>이 방영되었다. 당시 뉴질랜드 언론과 소셜 미디어를 통해 소개되면서  한국 드라마에 대한 관심이 높아지기도 했다. 하지 만 서구 영어권 국가의 특성상  대중들의 관심이 미국・영국 등 영어권 영상물에 주로 집중되는 경향이 있다.,2019.0
55,Nicaragua,NI,니카라과,한국어,"2011년 3월 22일 중미대학교(UCA) 고등어학원에 한국어 강좌를 개설한 이래 2014년부터는 니카라과국립대학(UNAN)에 한국어 강좌가 개설되어 매년 100여 명의 수강생을 배출해 한류 기반 확대와 한국에 대한 우호적 이미지 강화에 기여하고 있다. 아울러 수강생들을 중심으로 한국어 말하기 대회를 매년 개최하고 있으며  우수자에게 각종 부상을 수여하여 학습 의욕을 고취시키고 있다. 
2015.11월에는 니카라과국립대학(UNAN) 중앙도서관에 ‘한국관’을 개관하여 UNAN에 개설된 한국어 강좌와 더불어 니카라과 최초의 한국학 연구 플랫폼을 갖추게 되었다. 더불어  우리 대사관은 UNAN과 ‘문화 교류협력 강화에 관한 양해각서(MOU)’를 체결하여 한국의 브랜드 가치를 더욱 높이게 되었다. 한국관 개관은 니카라과 주재 외교단이 대학교 내부에 독자적인 개별 국가 홍보관을 설치한 최초의 사례로서 양국 간의 한층 긴밀해진 관계를 과시한다. 한국관에는 한국학 연구를 위한 각종 도서 및 시청각 자료를 비롯하여  한국 각 시대를 대표하는 문화재 복제품(신라 금관  고려청자  거북선)이 전시되는 등 우리 문화의 현대와 과거를 한 번에 경험할 수 있다.",2019.0
56,Nicaragua,NI,니카라과,K-Pop,현재 니카라과에서는 KBN(Korean Boom Nicaragua) 등 자생적인 K-Pop동호회가 만들어져 온라인과 온프라인에서 활발히 활동하고 있다. 이들 한류 동호회는 2014년 9월에 니카라과에서 최초로 ‘제1회 K-Pop 페스티벌’을 개최해 400여 명의 팬들이 공연을 즐겼다. 2015년 제2회 페스티벌에서는 더욱 다채로운 코너가 마련되었으며  출연진의 수준과 공연 매너가 한층 업그레이드되었다.2016년 제3회 페스티벌에서는 ‘주니카라과대한민국대사관은 니카라과 청년들의 꿈과 열정을 응원합니다’라는 주제로 제작한 동영상과 PPT를 발표해 관람객들의 갈채를 받았다. 2017년 제4회 한류 페스티벌에서는 전년도보다 증가한 관객과 함께  노래  춤뿐만 아니라 한국어 말하기 대회  한국관련 토론대회 등 보다 다양하고 흥미 있는 테마로 현지인들의 관심 속에 성황리에 막을 내렸다. 2019년 7월 UNICA 대강당에서 개최된 K-POP World Festival은 800여명의 니카라과 청소년 및 젊은이들이 참석하였으며  주재국의 주요TV 방송사 및 신문사에서도 높은 관심을 가지고 동 행사를 취재하는 등 해를 거듭할수록 K-POP 등 한류의 인기가 높아지고 있음을 알 수 있다.,2019.0
57,Nicaragua,NI,니카라과,드라마,2009년 <대장금>을 시작으로  2012년에는 <아가씨를 부탁해>와 <내조의 여왕>  <드림하이> 세 편이 방영되었다. 2016년에는 <공주의 남자>가 주말 황금시간대에 방영되었는데  주재국 최초로 드라마 방영 전 영화관에서 시사회를 개최하고 한류드라마 전반에 대한 설명회를 가져 현지인들에게 신선한 반응을 이끌어냈다는 평가를 받았다. 2018년 초에는 <구르미 그린 달빛>을 방영했다.,2019.0
58,Nicaragua,NI,니카라과,영화,2011년부터 대사관 주최로 매년 한국영화제를 개최하고 있다. 제1회는 <맨발의꿈> <식객>  <7급공무원>  제2회는 <체포왕>  <그대를 사랑합니다>  <조선 명탐정>  <우리 생애 최고의 순간>  <즐거운 인생>  제3회는 <페이스메이커>  <파파>  <오늘>  <맨발의 꿈(재상영)>  제4회는 <건축학개론>  <마마>  <라디오스타>  <은밀하게 위대하게>  제5회는 <Mr. Go>  <관상>  <노브레싱>이 상영되었으며  개막식에 소외계층 어린이들을 초대하고  니카라과 영화협회장의 유가족에게 감사패를 전달하는 등 현지인들에게 한국의 정을 느끼게 하였다. 2016년 제6회 한국영화제에서는 작품의 스케일과 종류를 다변화해 <도둑들>  <소중한 날의꿈>  <고지전>  <웰컴투 동막골>을 상영했다. 2017년 제7회한국영화제는 <역린>  <끝까지 간다>  <나의 사랑 나의신부>  <개를 훔치는 완벽한 방법>  <두근두근 내인생>  <파파로티> 등 역대 최다작인 6작품을 선정  보다 다양한 장르를 기반으로 다양한 연령층이 편하게 즐길 수 있는 영화를 상영했다. 2019년 9월 대사관 강당에서 개최된 한국영화제에는 <국가대표2>  <리틀포레스트>  <의형제> <덕구>  <메밀꽃 필 무렵  운수 좋은 날  봄봄>  <동주> 총 6개 작품이 상영되었으며  약 250여명의 관객이 참석하여 한국 영화에 대한 높은 관심을 실감했다.,2019.0
